公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数
2月18日,地区级,安徽,淮北,,2,,,,,27,,
2月18日,地区级,安徽,亳州,,12,,,,,108,,
2月18日,地区级,安徽,宿州,,1,,,,,41,,
2月18日,地区级,安徽,蚌埠,1,9,,,,,159,,
2月18日,地区级,安徽,阜阳,1,6,,,,,155,,
2月18日,地区级,安徽,滁州,,,,,,,13,,
2月18日,地区级,安徽,六安,1,2,,,,,69,,
2月18日,地区级,安徽,铜陵,,1,,,,,29,,
2月18日,地区级,安徽,马鞍山,1,2,,,,,37,,
2月18日,地区级,安徽,池州,,,,,,,17,,
2月18日,地区级,安徽,安庆,,5,,,,,83,,
2月18日,地区级,安徽,淮南,,3,,,,,27,,
2月18日,地区级,安徽,芜湖,,4,,,,,33,,
2月18日,地区级,安徽,宣城,,,,,,,6,,
2月18日,地区级,安徽,黄山,,,,,,,9,,
2月18日,省级,安徽,,4,68,,,,,986,361,6
2月18日,地区级,澳门,澳门,,,,,,,10,5,
2月18日,省级,澳门,,,,,,,,10,5,
2月18日,地区级,北京,东城,,,,,,,12,,
2月18日,地区级,北京,西城,5,,,,,,52,,
2月18日,地区级,北京,朝阳,,,,,,,58,,
2月18日,地区级,北京,丰台,,,,,,,40,,
2月18日,地区级,北京,石景山,,,,,,,14,,
2月18日,地区级,北京,海淀,1,,,,,,61,,
2月18日,地区级,北京,门头沟,,,,,,,3,,
2月18日,地区级,北京,房山,,,,,,,16,,
2月18日,地区级,北京,通州,,,,,,,18,,
2月18日,地区级,北京,顺义,,,,,,,10,,
2月18日,地区级,北京,昌平,,,,,,,29,,
2月18日,地区级,北京,大兴,,,,,,,39,,
2月18日,地区级,北京,怀柔,,,,,,,7,,
2月18日,地区级,北京,平谷,,,,,,,,,
2月18日,地区级,北京,密云,,,,,,,7,,
2月18日,地区级,北京,延庆,,,,,,,1,,
2月18日,地区级,北京,外地来京,,,,,,,26,,
2月18日,地区级,北京,地区待确认,,23,,,,,,145,4
2月18日,省级,北京,,6,23,,,,,393,145,4
2月18日,地区级,重庆,万州区,2,5,,,,,110,41,3
2月18日,地区级,重庆,黔江区,,,,,,,2,2,
2月18日,地区级,重庆,涪陵区,,,,,,,3,2,
2月18日,地区级,重庆,渝中区,,2,,,,,20,14,
2月18日,地区级,重庆,大渡口区,,,,,,,7,5,
2月18日,地区级,重庆,江北区,,3,,,,,28,8,
2月18日,地区级,重庆,沙坪坝区,,,,,,,8,1,
2月18日,地区级,重庆,九龙坡区,,,,,,,20,10,1
2月18日,地区级,重庆,南岸区,,,,,,,15,3,
2月18日,地区级,重庆,北碚区,,,,,,,,,
2月18日,地区级,重庆,渝北区,,1,,,,,16,8,
2月18日,地区级,重庆,巴南区,,,,,,,6,2,
2月18日,地区级,重庆,长寿区,,1,,,,,21,10,
2月18日,地区级,重庆,江津区,,,,,,,4,3,
2月18日,地区级,重庆,合川区,,1,,,,,23,8,
2月18日,地区级,重庆,永川区,,,,,,,5,2,
2月18日,地区级,重庆,南川区,,,,,,,,,
2月18日,地区级,重庆,綦江区,,3,,,,,23,10,
2月18日,地区级,重庆,大足区,,3,,,,,14,8,
2月18日,地区级,重庆,璧山区,,1,,,,,9,7,
2月18日,地区级,重庆,铜梁区,,1,,,,,9,4,
2月18日,地区级,重庆,潼南区,,1,,,,,18,3,
2月18日,地区级,重庆,荣昌区,,1,,,,,9,5,
2月18日,地区级,重庆,开州区,,,,,,,20,13,1
2月18日,地区级,重庆,梁平区,,,,,,,4,4,
2月18日,地区级,重庆,武隆区,,,,,,,1,1,
2月18日,地区级,重庆,城口县,,,,,,,2,2,
2月18日,地区级,重庆,丰都县,,,,,,,10,3,
2月18日,地区级,重庆,垫江县,,1,,,,,20,7,
2月18日,地区级,重庆,忠县,,1,,,,,20,12,
2月18日,地区级,重庆,云阳县,,1,,,,,25,17,
2月18日,地区级,重庆,奉节县,,1,,,,,20,7,
2月18日,地区级,重庆,巫山县,,1,,,,,10,6,
2月18日,地区级,重庆,巫溪县,,,,,,,13,9,
2月18日,地区级,重庆,石柱县,,1,,,,,14,8,
2月18日,地区级,重庆,秀山县,,,,,,,1,1,
2月18日,地区级,重庆,酉阳县,,,,,,,1,,
2月18日,地区级,重庆,彭水县,,,,,,,2,,
2月18日,地区级,重庆,两江新区,,,,,,,17,7,
2月18日,地区级,重庆,高新区,,,,,,,4,1,
2月18日,地区级,重庆,万盛经开区,,,,,,,1,,
2月18日,省级,重庆,,2,29,,,,,555,254,5
2月18日,地区级,福建,地区待确认,,5,,,,,,96,
2月18日,地区级,福建,厦门,,,,,,,35,,
2月18日,地区级,福建,漳州,,,,,,,20,,
2月18日,地区级,福建,泉州,,,,,,,46,,
2月18日,地区级,福建,南平,,,,,,,20,,
2月18日,地区级,福建,福州,,,,,,,71,,
2月18日,地区级,福建,莆田,,,,,,,55,,
2月18日,地区级,福建,宁德,1,,,,,,26,,
2月18日,地区级,福建,三明,,,,,,,14,,
2月18日,地区级,福建,龙岩,,,,,,,6,,
2月18日,省级,福建,,1,5,,,,,293,96,
2月18日,地区级,甘肃,兰州,,,,,,,36,20,
2月18日,地区级,甘肃,嘉峪关,,,,,,,,,
2月18日,地区级,甘肃,金昌,,,,,,,1,1,
2月18日,地区级,甘肃,白银,,,,,,,4,1,
2月18日,地区级,甘肃,天水,,,,,,,12,9,
2月18日,地区级,甘肃,武威,,,,,,,,,
2月18日,地区级,甘肃,张掖,,,,,,,2,2,
2月18日,地区级,甘肃,平凉,,,,,,,9,1,
2月18日,地区级,甘肃,酒泉,,,,,,,,,
2月18日,地区级,甘肃,庆阳,,,,,,,3,2,
2月18日,地区级,甘肃,定西,,,,,,,9,8,
2月18日,地区级,甘肃,陇南,,,,,,,4,3,
2月18日,地区级,甘肃,临夏,,,,,,,3,3,
2月18日,地区级,甘肃,甘南州,,,,,,,8,4,
2月18日,地区级,甘肃,地区待确认,,4,,,,,,8,2
2月18日,省级,甘肃,,,4,,,,,91,62,2
2月18日,地区级,广东,深圳,,,,,,,416,,2
2月18日,地区级,广东,广州,,6,,,,,339,148,
2月18日,地区级,广东,珠海,,2,1,,,,98,45,1
2月18日,地区级,广东,佛山,,,,,,,84,,
2月18日,地区级,广东,东莞,,,,,,,91,,1
2月18日,地区级,广东,中山,,,,,,,66,,
2月18日,地区级,广东,惠州,3,,,,,,62,,
2月18日,地区级,广东,汕头,,,,,,,25,,
2月18日,地区级,广东,江门,,,,,,,23,,
2月18日,地区级,广东,湛江,,,,,,,22,,
2月18日,地区级,广东,肇庆,,,,,,,18,,1
2月18日,地区级,广东,梅州,,,,,,,16,,
2月18日,地区级,广东,阳江,,,,,,,13,,
2月18日,地区级,广东,茂名,,,,,,,14,,
2月18日,地区级,广东,清远,,,,,,,12,,
2月18日,地区级,广东,韶关,,,,,,,10,,
2月18日,地区级,广东,揭阳,,,,,,,8,,
2月18日,地区级,广东,汕尾,,,,,,,5,,
2月18日,地区级,广东,潮州,,,,,,,5,,
2月18日,地区级,广东,河源,,,,,,,4,,
2月18日,地区级,广东,地区待确认,,33,,,,,,,
2月18日,地区级,广东,地区待确认,,,,,,,,,
2月18日,地区级,广东,地区待确认,,,,,,,,378,
2月18日,省级,广东,,3,41,1,,,,1331,571,5
2月18日,地区级,广西,南宁,,2,,,,,54,,
2月18日,地区级,广西,柳州,,,,,,,24,,
2月18日,地区级,广西,桂林,,3,,,,,31,,
2月18日,地区级,广西,梧州,,,,,,,5,,
2月18日,地区级,广西,北海,,4,,,,,44,,1
2月18日,地区级,广西,防城港,,5,,,,,18,,
2月18日,地区级,广西,钦州,,,,,,,8,,
2月18日,地区级,广西,贵港,,,,,,,8,,
2月18日,地区级,广西,玉林,1,2,,,,,11,,
2月18日,地区级,广西,百色,,2,,,,,3,,
2月18日,地区级,广西,贺州,,,,,,,4,,
2月18日,地区级,广西,河池,1,,,,,,23,,1
2月18日,地区级,广西,来宾,,,,,,,11,,
2月18日,地区级,广西,地区待确认,,,,,,,,,
2月18日,省级,广西,,2,18,,,,,244,76,2
2月18日,地区级,贵州,贵阳,,,1,,,,36,13,1
2月18日,地区级,贵州,六盘水,,,,,,,10,6,1
2月18日,地区级,贵州,铜仁,,,,,,,10,9,
2月18日,地区级,贵州,黔东南州,,,,,,,10,4,
2月18日,地区级,贵州,遵义,,3,,,,,32,15,
2月18日,地区级,贵州,安顺,,,,,,,4,1,
2月18日,地区级,贵州,黔南州,,,,,,,17,7,
2月18日,地区级,贵州,毕节,,,,,,,23,10,
2月18日,地区级,贵州,黔西南州,,,,,,,4,4,
2月18日,省级,贵州,,,3,1,,,,146,69,2
2月18日,地区级,海南,海口,,1,,,,,34,17,
2月18日,地区级,海南,三亚,,7,,,,,54,22,1
2月18日,地区级,海南,三沙,,,,,,,,,
2月18日,地区级,海南,儋州,,1,,,,,15,9,
2月18日,地区级,海南,五指山,,,,,,,,,
2月18日,地区级,海南,琼海,,1,,,,,6,4,1
2月18日,地区级,海南,文昌,,1,,,,,3,2,
2月18日,地区级,海南,万宁,,5,,,,,13,9,
2月18日,地区级,海南,东方,,,,,,,3,2,
2月18日,地区级,海南,定安县,,,,,,,3,2,1
2月18日,地区级,海南,屯昌县,,,,,,,,,
2月18日,地区级,海南,澄迈县,,3,,,,,9,4,1
2月18日,地区级,海南,临高县,,,,,,,6,4,
2月18日,地区级,海南,白沙县,,,,,,,,,
2月18日,地区级,海南,昌江县,,,,,,,7,1,
2月18日,地区级,海南,乐东,,,,,,,2,,
2月18日,地区级,海南,陵水县,,1,,,,,4,1,
2月18日,地区级,海南,保亭,,,,,,,3,1,
2月18日,地区级,海南,琼中县,,,,,,,1,1,
2月18日,地区级,海南,地区待确认,,,,,,,,,
2月18日,省级,海南,,,20,,,,,163,79,4
2月18日,地区级,河北,沧州,,,,,,,48,18,2
2月18日,地区级,河北,唐山,4,1,,,,,55,11,1
2月18日,地区级,河北,张家口,,6,,,,,34,15,
2月18日,地区级,河北,保定,,1,,,,,32,27,
2月18日,地区级,河北,邯郸,,2,,,,,31,12,
2月18日,地区级,河北,廊坊,,2,,,,,30,18,
2月18日,地区级,河北,石家庄,,,,,,,28,11,
2月18日,地区级,河北,邢台,,,,,,,23,10,1
2月18日,地区级,河北,秦皇岛,,1,,,,,10,4,
2月18日,地区级,河北,衡水,,,,,,,8,6,
2月18日,地区级,河北,承德,,,,,,,7,4,
2月18日,地区级,河北,地区待确认,,,,,,,,,
2月18日,省级,河北,,4,13,,,,,306,136,4
2月18日,地区级,黑龙江,哈尔滨,2,14,,,,,192,46,3
2月18日,地区级,黑龙江,齐齐哈尔,,,,,,,43,10,1
2月18日,地区级,黑龙江,鸡西,,1,,,,,46,3,
2月18日,地区级,黑龙江,鹤岗,,,,,,,5,2,
2月18日,地区级,黑龙江,双鸭山,,,1,,,,52,4,3
2月18日,地区级,黑龙江,大庆,3,3,,,,,23,7,1
2月18日,地区级,黑龙江,伊春,,,,,,,1,,
2月18日,地区级,黑龙江,佳木斯,,1,,,,,15,12,
2月18日,地区级,黑龙江,七台河,,2,,,,,17,6,
2月18日,地区级,黑龙江,牡丹江,,,,,,,13,1,
2月18日,地区级,黑龙江,黑河,,,,,,,14,,
2月18日,地区级,黑龙江,绥化,1,2,,,,,47,16,4
2月18日,地区级,黑龙江,大兴安岭,,,,,,,2,1,
2月18日,地区级,黑龙江,地区待确认,,,,,,,,,
2月18日,省级,黑龙江,,6,23,1,,,,470,108,12
2月18日,地区级,河南,信阳,2,,,,,,268,,
2月18日,地区级,河南,南阳,,,,,,,155,,
2月18日,地区级,河南,郑州,2,,,,,,156,,
2月18日,地区级,河南,驻马店,,,,,,,139,,
2月18日,地区级,河南,商丘,,,,,,,91,,
2月18日,地区级,河南,周口,,,,,,,76,,
2月18日,地区级,河南,平顶山,,,,,,,58,,
2月18日,地区级,河南,新乡,,,,,,,57,,
2月18日,地区级,河南,安阳,,,,,,,52,,
2月18日,地区级,河南,许昌,1,,,,,,39,,
2月18日,地区级,河南,漯河,,,,,,,34,,
2月18日,地区级,河南,洛阳,,,,,,,31,,
2月18日,地区级,河南,焦作,,,,,,,32,,
2月18日,地区级,河南,开封,,,,,,,26,,
2月18日,地区级,河南,鹤壁,,,,,,,19,,
2月18日,地区级,河南,濮阳,,,,,,,17,,
2月18日,地区级,河南,三门峡,,,,,,,7,,
2月18日,地区级,河南,济源示范区,,,,,,,5,,
2月18日,地区级,河南,地区待确认,,47,,,,,,552,19
2月18日,省级,河南,,5,47,,,,,1262,552,19
2月18日,地区级,湖北,武汉,1660,676,116,,,,44412,,1497
2月18日,地区级,湖北,孝感,24,49,7,,,,3344,,82
2月18日,地区级,湖北,黄冈,16,118,1,,,,2844,,85
2月18日,地区级,湖北,随州,2,56,1,,,,1280,,26
2月18日,地区级,湖北,荆州,4,70,,,,,1541,,38
2月18日,地区级,湖北,襄阳,2,48,1,,,,1165,,22
2月18日,地区级,湖北,黄石,,47,5,-2,,,983,,25
2月18日,地区级,湖北,宜昌,3,22,1,,,,907,,25
2月18日,地区级,湖北,荆门,1,38,,,,,901,,33
2月18日,地区级,湖北,鄂州,4,36,1,,,,1343,,37
2月18日,地区级,湖北,咸宁,,21,,-36,,,832,,10
2月18日,地区级,湖北,十堰,12,20,,,,,638,,2
2月18日,地区级,湖北,仙桃,18,28,,,,,562,,19
2月18日,地区级,湖北,天门,,18,,-14,,,486,,11
2月18日,地区级,湖北,恩施州,,6,,-1,,,249,,3
2月18日,地区级,湖北,潜江,,13,,,,,185,,6
2月18日,地区级,湖北,神农架,,,,,,,10,,
2月18日,地区级,湖北,地区待确认,,,,,,,,,
2月18日,省级,湖北,,1746,1266,133,-53,,-1,61682,9128,1921
2月18日,地区级,湖南,长沙,,6,,,,,241,98,2
2月18日,地区级,湖南,株洲,,2,,,,,78,37,
2月18日,地区级,湖南,湘潭,,1,,,,,35,17,
2月18日,地区级,湖南,衡阳,,1,,,,,48,29,
2月18日,地区级,湖南,邵阳,1,3,,,,,102,70,1
2月18日,地区级,湖南,岳阳,,1,,,,,155,64,1
2月18日,地区级,湖南,常德,,9,,,,,79,43,
2月18日,地区级,湖南,张家界,,,,,,,5,5,
2月18日,地区级,湖南,益阳,,1,,,,,59,31,
2月18日,地区级,湖南,郴州,,1,,,,,39,27,
2月18日,地区级,湖南,永州,,,,,,,43,30,
2月18日,地区级,湖南,怀化,,3,,,,,40,37,
2月18日,地区级,湖南,娄底,,12,,,,,76,47,
2月18日,地区级,湖南,湘西自治州,,1,,,,,8,7,
2月18日,省级,湖南,,1,41,,,,,1008,542,4
2月18日,地区级,江苏,南京,1,3,,,,,93,35,
2月18日,地区级,江苏,无锡,,6,,,,,55,27,
2月18日,地区级,江苏,徐州,,4,,,,,79,46,
2月18日,地区级,江苏,常州,1,7,,,,,51,27,
2月18日,地区级,江苏,苏州,,,,,,,87,31,
2月18日,地区级,江苏,南通,,2,,,,,40,21,
2月18日,地区级,江苏,连云港,,3,,,,,48,17,
2月18日,地区级,江苏,淮安,,,,,,,66,28,
2月18日,地区级,江苏,盐城,,4,,,,,27,18,
2月18日,地区级,江苏,扬州,,2,,,,,23,11,
2月18日,地区级,江苏,镇江,,1,,,,,12,6,
2月18日,地区级,江苏,泰州,,1,,,,,37,22,
2月18日,地区级,江苏,宿迁,,,,,,,13,7,
2月18日,地区级,江苏,地区待确认,,,,,,,,,
2月18日,省级,江苏,,2,33,,,,,631,296,
2月18日,地区级,江西,南昌,1,19,,,,,230,114,
2月18日,地区级,江西,景德镇,,,,,,,6,3,
2月18日,地区级,江西,萍乡,,1,,,,,33,7,
2月18日,地区级,江西,九江,,3,,,,,118,33,
2月18日,地区级,江西,新余,,12,,,,,129,58,
2月18日,地区级,江西,鹰潭,,,,,,,18,3,
2月18日,地区级,江西,赣州,,4,,,,,76,24,1
2月18日,地区级,江西,吉安,,1,,,,,22,11,
2月18日,地区级,江西,宜春,,3,,,,,106,33,
2月18日,地区级,江西,抚州,,1,,,,,72,29,
2月18日,地区级,江西,上饶,,8,,,,,123,47,
2月18日,地区级,江西,赣江新区,,,,,,,1,,
2月18日,省级,江西,,1,52,,,,,934,362,1
2月18日,地区级,吉林,长春,,,,,,,45,19,
2月18日,地区级,吉林,吉林,,,,,,,5,3,
2月18日,地区级,吉林,四平,1,,,,,,21,6,1
2月18日,地区级,吉林,辽源,,,,,,,7,1,
2月18日,地区级,吉林,通化,,,,,,,4,2,
2月18日,地区级,吉林,白山,,,,,,,,,
2月18日,地区级,吉林,松原,,,,,,,2,1,
2月18日,地区级,吉林,白城,,,,,,,1,,
2月18日,地区级,吉林,延边,,2,,,,,5,4,
2月18日,地区级,吉林,地区待确认,,,,,,,,,
2月18日,省级,吉林,,1,2,,,,,90,36,1
2月18日,地区级,辽宁,沈阳,,,,,,,28,11,
2月18日,地区级,辽宁,大连,,4,,,,,19,9,
2月18日,地区级,辽宁,鞍山,,,,,,,4,,
2月18日,地区级,辽宁,抚顺,,,,,,,,,
2月18日,地区级,辽宁,本溪,,2,,,,,3,3,
2月18日,地区级,辽宁,丹东,,,,,,,7,4,
2月18日,地区级,辽宁,锦州,,,,,,,12,7,
2月18日,地区级,辽宁,营口,,,,,,,1,1,
2月18日,地区级,辽宁,阜新,,3,,,,,8,6,
2月18日,地区级,辽宁,辽阳,,1,,,,,3,3,
2月18日,地区级,辽宁,盘锦,,,,,,,11,4,
2月18日,地区级,辽宁,铁岭,,,,,,,7,2,
2月18日,地区级,辽宁,朝阳市,,,,,,,6,3,
2月18日,地区级,辽宁,葫芦岛,,2,,,,,12,2,1
2月18日,省级,辽宁,,,12,,,,,121,55,1
2月18日,地区级,内蒙古,通辽,,,,,,,7,,
2月18日,地区级,内蒙古,鄂尔多斯,,,,,,,11,3,
2月18日,地区级,内蒙古,包头,,,,,,,11,,
2月18日,地区级,内蒙古,赤峰,,1,,,,,9,3,
2月18日,地区级,内蒙古,巴彦淖尔,,,,,,,8,,
2月18日,地区级,内蒙古,锡林郭勒,1,,,,,,9,1,
2月18日,地区级,内蒙古,呼和浩特,,,,,,,7,,
2月18日,地区级,内蒙古,呼伦贝尔,1,,,,,,7,1,
2月18日,地区级,内蒙古,乌兰察布,,,,,,,3,1,
2月19日,地区级,内蒙古,兴安盟,,,,,,,1,,
2月19日,地区级,内蒙古,乌海,,,,,,,2,,
2月18日,省级,内蒙古,,2,1,,,,,75,9,
2月18日,地区级,宁夏,银川,,3,,,,,33,25,
2月18日,地区级,宁夏,吴忠,1,3,,,,,28,9,
2月18日,地区级,宁夏,固原,,1,,,,,5,3,
2月18日,地区级,宁夏,中卫,,,,,,,3,3,
2月18日,地区级,宁夏,宁东,,,,,,,1,1,
2月18日,地区级,宁夏,石嘴山,,,,,,,1,1,
2月18日,地区级,宁夏,地区待确认,,,,,,,,,
2月18日,省级,宁夏,,1,7,,,,,71,42,
2月18日,地区级,青海,西宁,,2,,,,,15,13,
2月18日,地区级,青海,海东,,,,,,,,,
2月18日,地区级,青海,海北州,,,,,,,3,2,
2月18日,地区级,青海,黄南州,,,,,,,,,
2月18日,地区级,青海,海南州,,,,,,,,,
2月18日,地区级,青海,果洛州,,,,,,,,,
2月18日,地区级,青海,玉树州,,,,,,,,,
2月18日,地区级,青海,海西州,,,,,,,,,
2月18日,地区级,青海,地区待确认,,,,,,,,,
2月18日,省级,青海,,,2,,,,,18,15,
2月18日,国家级,,,1802,1824,136,-53,,,74185,14376,2004
2月18日,地区级,陕西,西安,1,,,,,,118,,
2月18日,地区级,陕西,宝鸡,,,,,,,13,,
2月18日,地区级,陕西,咸阳,,,,,,,18,,
2月18日,地区级,陕西,铜川,,,,,,,8,,
2月18日,地区级,陕西,渭南,,,,,,,16,,
2月18日,地区级,陕西,延安,,,,,,,8,,
2月18日,地区级,陕西,榆林,,,,,,,3,,
2月18日,地区级,陕西,汉中,1,,,,,,26,,
2月18日,地区级,陕西,安康,,,,,,,25,,
2月18日,地区级,陕西,商洛,,,,,,,7,,
2月18日,地区级,陕西,地区待确认,,10,,,,,,89,
2月18日,省级,陕西,,2,10,,,,,242,89,
2月18日,地区级,山东,济南,,3,,,,,47,16,
2月18日,地区级,山东,青岛,1,2,,,,,59,28,1
2月18日,地区级,山东,淄博,,1,,,,,29,6,
2月18日,地区级,山东,枣庄,,,,,,,24,7,
2月18日,地区级,山东,东营,,,,,,,,,
2月18日,地区级,山东,烟台,,,,,,,47,13,
2月18日,地区级,山东,潍坊,,3,,,,,44,14,
2月18日,地区级,山东,济宁,,2,,,,,52,22,
2月18日,地区级,山东,泰安,,,1,,,,32,6,1
2月18日,地区级,山东,威海,,1,,,,,38,10,
2月18日,地区级,山东,日照,,2,,,,,16,6,
2月18日,地区级,山东,临沂,,2,,,,,48,37,
2月18日,地区级,山东,德州,,,,,,,37,9,1
2月18日,地区级,山东,聊城,,6,,,,,38,18,
2月18日,地区级,山东,滨州,,,,,,,15,10,
2月18日,地区级,山东,菏泽,,,,,,,18,13,
2月18日,省级,山东,,1,22,1,,,,544,215,3
2月18日,地区级,上海,外地来沪,,5,,,,,110,64,
2月18日,地区级,上海,徐汇,,,,,,,18,6,
2月18日,地区级,上海,浦东,,4,,,,,60,37,
2月18日,地区级,上海,宝山,,,,,,,21,7,
2月18日,地区级,上海,闵行,,3,,,,,18,14,
2月18日,地区级,上海,静安,,,,,,,16,9,
2月18日,地区级,上海,松江,,1,,,,,14,6,
2月18日,地区级,上海,长宁,,,,,,,13,8,
2月18日,地区级,上海,普陀,,,,,,,11,4,
2月18日,地区级,上海,杨浦,,,,,,,9,3,
2月18日,地区级,上海,嘉定,,,,,,,9,2,
2月18日,地区级,上海,奉贤,,2,,,,,9,3,
2月18日,地区级,上海,虹口,,,,,,,7,4,
2月18日,地区级,上海,黄浦,,,,,,,6,2,
2月18日,地区级,上海,青浦,,,,,,,5,5,
2月18日,地区级,上海,金山,,,,,,,3,2,
2月18日,地区级,上海,崇明,,1,,,,,4,1,
2月18日,省级,上海,,,16,,,,,333,177,1
2月18日,地区级,山西,太原,,2,,,,,19,8,
2月18日,地区级,山西,大同,,1,,,,,12,6,
2月18日,地区级,山西,阳泉,,,,,,,4,1,
2月18日,地区级,山西,长治,,,,,,,8,1,
2月18日,地区级,山西,晋城,1,,,,,,10,2,
2月18日,地区级,山西,朔州,,1,,,,,8,3,
2月18日,地区级,山西,晋中,,,,,,,36,15,
2月18日,地区级,山西,运城,,1,,,,,19,14,
2月18日,地区级,山西,忻州,,3,,,,,7,4,
2月18日,地区级,山西,临汾,,,,,,,2,1,
2月18日,地区级,山西,吕梁,,,,,,,6,6,
2月18日,地区级,山西,地区待确认,,,,,,,,,
2月18日,省级,山西,,1,8,,,,,131,61,
2月18日,地区级,四川,成都,1,5,,,,,141,61,
2月18日,地区级,四川,自贡,,2,,,,,9,4,
2月18日,地区级,四川,攀枝花,,,,,,,16,11,
2月18日,地区级,四川,泸州,1,,,,,,20,3,
2月18日,地区级,四川,德阳,,,,,,,17,1,
2月18日,地区级,四川,绵阳,,1,,,,,22,10,
2月18日,地区级,四川,广元,,1,,,,,6,4,
2月18日,地区级,四川,遂宁,,,,,,,17,9,
2月18日,地区级,四川,内江,,,,,,,22,6,
2月18日,地区级,四川,乐山,,,,,,,3,2,
2月18日,地区级,四川,南充,,1,,,,,38,13,
2月18日,地区级,四川,宜宾,,,,,,,12,6,
2月18日,地区级,四川,广安,,2,,,,,30,16,
2月18日,地区级,四川,达州,1,,,,,,40,8,
2月18日,地区级,四川,巴中,,,,,,,24,3,
2月18日,地区级,四川,雅安,,,,,,,7,2,
2月18日,地区级,四川,眉山,,,,,,,8,2,
2月18日,地区级,四川,资阳,,,,,,,3,2,
2月18日,地区级,四川,阿坝,,,,,,,1,1,
2月18日,地区级,四川,甘孜,3,2,,,,,65,8,
2月18日,地区级,四川,凉山,,,,,,,13,5,
2月18日,地区级,四川,地区待确认,,,,,,,,,
2月18日,地区级,四川,地区待确认,,,,,,,,,
2月18日,地区级,四川,地区待确认,,,,,,,,,3
2月18日,省级,四川,,6,14,,,,,514,177,3
2月18日,地区级,台湾,台湾,,,,,,,22,2,1
2月18日,省级,台湾,,,,,,,,22,2,1
2月18日,地区级,天津,宝坻区,3,,,,,,53,12,2
2月18日,地区级,天津,河东区,,,,,,,15,7,1
2月18日,地区级,天津,河北区,,1,,,,,12,8,
2月18日,地区级,天津,和平区,,,,,,,6,4,
2月18日,地区级,天津,河西区,,,,,,,4,2,
2月18日,地区级,天津,宁河区,,,,,,,4,,
2月18日,地区级,天津,东丽区,,,,,,,4,1,
2月18日,地区级,天津,西青区,,1,,,,,4,4,
2月18日,地区级,天津,南开区,,,,,,,6,1,
2月18日,地区级,天津,滨海新区,,,,,,,3,1,
2月18日,地区级,天津,红桥区,,,,,,,2,2,
2月18日,地区级,天津,津南区,,,,,,,1,1,
2月18日,地区级,天津,北辰区,,,,,,,6,1,
2月18日,地区级,天津,武清区,,,,,,,2,1,
2月18日,地区级,天津,外地来津,,,,,,,6,3,
2月18日,省级,天津,,3,2,,,,,128,48,3
2月18日,地区级,香港,香港,2,2,,,,,62,4,1
2月18日,省级,香港,,2,2,,,,,62,4,1
2月18日,地区级,新疆,乌鲁木齐,,2,,,,,23,,
2月18日,地区级,新疆,伊犁州,,,,,,,18,,
2月18日,地区级,新疆,昌吉州,,,,,,,4,,
2月18日,地区级,新疆,巴州,,,,,,,3,,
2月18日,地区级,新疆,阿克苏,,,,,,,1,,
2月18日,地区级,新疆,吐鲁番,,,,,,,3,,
2月18日,地区级,新疆,兵团第四师,,,,,,,10,,
2月18日,地区级,新疆,兵团第六师,,,,,,,2,,
2月18日,地区级,新疆,兵团第七师,,,,,,,1,,
2月18日,地区级,新疆,兵团第八师,,,,,,,4,,
2月18日,地区级,新疆,兵团第九师,,,,,,,4,,
2月18日,地区级,新疆,兵团第十二师,,,,,,,3,,
2月18日,省级,新疆,,0,2,0,0,,,76,14,1
2月18日,地区级,西藏,拉萨,,,,,,,1,1,
2月18日,省级,西藏,,,,,,,,1,1,
2月18日,地区级,云南,昆明,1,2,,,,,53,13,
2月18日,地区级,云南,西双版纳州,,,,,,,15,4,
2月18日,地区级,云南,玉溪,,,,,,,14,3,
2月18日,地区级,云南,昭通,,,,,,,25,2,
2月18日,地区级,云南,曲靖,,,,,,,13,6,
2月18日,地区级,云南,大理,,4,,,,,13,10,
2月18日,地区级,云南,保山,,,,,,,9,2,
2月18日,地区级,云南,丽江,,2,,,,,7,7,
2月18日,地区级,云南,红河,,,,,,,8,3,
2月18日,地区级,云南,德宏州,,,,,,,5,2,
2月18日,地区级,云南,楚雄州,,,,,,,4,1,
2月18日,地区级,云南,普洱,,2,,,,,4,3,
2月18日,地区级,云南,文山州,,,,,,,2,,
2月18日,地区级,云南,临沧,,,,,,,1,1,
2月18日,地区级,云南,地区待确认,,,,,,,,,
2月18日,省级,云南,,1,10,,,,,173,57,
2月18日,地区级,浙江,杭州,,4,,,,,168,98,
2月18日,地区级,浙江,宁波,,5,,,,,156,73,
2月18日,地区级,浙江,温州,,14,,,,,504,208,
2月18日,地区级,浙江,湖州,,,,,,,10,5,
2月18日,地区级,浙江,嘉兴,1,1,,,,,44,15,
2月18日,地区级,浙江,绍兴,,1,,,,,42,20,
2月18日,地区级,浙江,金华,,,,,,,55,30,
2月18日,地区级,浙江,衢州,,,,,,,21,10,
2月18日,地区级,浙江,舟山,,,,,,,10,5,
2月18日,地区级,浙江,台州,,5,,,,,146,69,
2月18日,地区级,浙江,丽水,,,,,,,17,11,
2月18日,省级,浙江,,1,30,,,,,1173,544,
2月19日,地区级,安徽,合肥,,4,,,,,173,,
2月19日,地区级,安徽,淮北,,,,,,,27,,
